agent_file,agent_id,route_family,workflow_ownership_specific,input_packet_consumption_specific,output_packet_emission_specific,cross_agent_handoff_specific,fallback_route_specific,validator_binding_specific,quality_gate_specific,lineage_specific,provider_boundary_present,classification,gap
agents/AGENT_RUNTIME_REGISTRY.yaml,AGENT_RUNTIME_REGISTRY,"[quality_gate, full_video_pipeline]",false,true,true,true,true,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/agastya/agastya_agent.py,agastya_agent,"[trend_research, topic_discovery, script_generation]",true,true,true,true,false,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/agent_control_plane_001/agent_control_plane_001_agent.py,agent_control_plane_001_agent,"[trend_research, topic_discovery, script_generation]",true,true,true,true,false,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/agent_control_plane_002/agent_control_plane_002_agent.py,agent_control_plane_002_agent,"[trend_research, topic_discovery, script_generation]",true,true,true,true,false,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/agent_control_plane_003/agent_control_plane_003_agent.py,agent_control_plane_003_agent,"[trend_research, topic_discovery, script_generation]",true,true,true,true,false,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/agent_control_plane_004/agent_control_plane_004_agent.py,agent_control_plane_004_agent,"[trend_research, topic_discovery, script_generation]",true,true,true,true,false,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/agent_control_plane_005/agent_control_plane_005_agent.py,agent_control_plane_005_agent,"[trend_research, topic_discovery, script_generation]",true,true,true,true,false,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/agent_evolution_001/agent_evolution_001_agent.py,agent_evolution_001_agent,"[trend_research, topic_discovery, script_generation]",true,true,true,true,false,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/agent_evolution_002/agent_evolution_002_agent.py,agent_evolution_002_agent,"[trend_research, topic_discovery, script_generation]",true,true,true,true,false,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/agent_evolution_003/agent_evolution_003_agent.py,agent_evolution_003_agent,"[trend_research, topic_discovery, script_generation]",true,true,true,true,false,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/agent_evolution_004/agent_evolution_004_agent.py,agent_evolution_004_agent,"[trend_research, topic_discovery, script_generation]",true,true,true,true,false,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/agent_evolution_005/agent_evolution_005_agent.py,agent_evolution_005_agent,"[trend_research, topic_discovery, script_generation]",true,true,true,true,false,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/agent_governance_001/agent_governance_001_agent.py,agent_governance_001_agent,"[quality_gate, full_video_pipeline]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/agent_governance_002/agent_governance_002_agent.py,agent_governance_002_agent,"[quality_gate, full_video_pipeline]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/agent_governance_003/agent_governance_003_agent.py,agent_governance_003_agent,"[quality_gate, full_video_pipeline]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/agent_governance_004/agent_governance_004_agent.py,agent_governance_004_agent,"[quality_gate, full_video_pipeline]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/agent_governance_005/agent_governance_005_agent.py,agent_governance_005_agent,"[quality_gate, full_video_pipeline]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/agent_governance_006/agent_governance_006_agent.py,agent_governance_006_agent,"[quality_gate, full_video_pipeline]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/agent_governance_007/agent_governance_007_agent.py,agent_governance_007_agent,"[quality_gate, full_video_pipeline]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/agent_governance_008/agent_governance_008_agent.py,agent_governance_008_agent,"[quality_gate, full_video_pipeline]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/agent_governance_009/agent_governance_009_agent.py,agent_governance_009_agent,"[quality_gate, full_video_pipeline]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/agent_governance_010/agent_governance_010_agent.py,agent_governance_010_agent,"[quality_gate, full_video_pipeline]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/agent_kernel_001/agent_kernel_001_agent.py,agent_kernel_001_agent,"[trend_research, topic_discovery, script_generation]",true,true,true,true,false,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/agent_kernel_002/agent_kernel_002_agent.py,agent_kernel_002_agent,"[trend_research, topic_discovery, script_generation]",true,true,true,true,false,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/agent_kernel_003/agent_kernel_003_agent.py,agent_kernel_003_agent,"[trend_research, topic_discovery, script_generation]",true,true,true,true,false,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/agent_kernel_004/agent_kernel_004_agent.py,agent_kernel_004_agent,"[trend_research, topic_discovery, script_generation]",true,true,true,true,false,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/agent_kernel_005/agent_kernel_005_agent.py,agent_kernel_005_agent,"[trend_research, topic_discovery, script_generation]",true,true,true,true,false,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/agent_kernel_006/agent_kernel_006_agent.py,agent_kernel_006_agent,"[trend_research, topic_discovery, script_generation]",true,true,true,true,false,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/agent_kernel_007/agent_kernel_007_agent.py,agent_kernel_007_agent,"[trend_research, topic_discovery, script_generation]",true,true,true,true,false,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/agent_kernel_008/agent_kernel_008_agent.py,agent_kernel_008_agent,"[trend_research, topic_discovery, script_generation]",true,true,true,true,false,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/agent_kernel_009/agent_kernel_009_agent.py,agent_kernel_009_agent,"[trend_research, topic_discovery, script_generation]",true,true,true,true,false,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/agent_kernel_010/agent_kernel_010_agent.py,agent_kernel_010_agent,"[trend_research, topic_discovery, script_generation]",true,true,true,true,false,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/agent_kernel_011/agent_kernel_011_agent.py,agent_kernel_011_agent,"[trend_research, topic_discovery, script_generation]",true,true,true,true,false,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/agent_kernel_012/agent_kernel_012_agent.py,agent_kernel_012_agent,"[trend_research, topic_discovery, script_generation]",true,true,true,true,false,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/agent_media_001/agent_media_001_agent.py,agent_media_001_agent,"[trend_research, topic_discovery, script_generation]",true,true,true,true,false,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/agent_media_002/agent_media_002_agent.py,agent_media_002_agent,"[trend_research, topic_discovery, script_generation]",true,true,true,true,false,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/agent_media_003/agent_media_003_agent.py,agent_media_003_agent,"[trend_research, topic_discovery, script_generation]",true,true,true,true,false,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/agent_media_004/agent_media_004_agent.py,agent_media_004_agent,"[trend_research, topic_discovery, script_generation]",true,true,true,true,false,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/agent_media_005/agent_media_005_agent.py,agent_media_005_agent,"[trend_research, topic_discovery, script_generation]",true,true,true,true,false,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/agent_media_006/agent_media_006_agent.py,agent_media_006_agent,"[trend_research, topic_discovery, script_generation]",true,true,true,true,false,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/agent_media_007/agent_media_007_agent.py,agent_media_007_agent,"[trend_research, topic_discovery, script_generation]",true,true,true,true,false,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/agent_media_008/agent_media_008_agent.py,agent_media_008_agent,"[trend_research, topic_discovery, script_generation]",true,true,true,true,false,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/agent_media_009/agent_media_009_agent.py,agent_media_009_agent,"[trend_research, topic_discovery, script_generation]",true,true,true,true,false,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/agent_media_010/agent_media_010_agent.py,agent_media_010_agent,"[trend_research, topic_discovery, script_generation]",true,true,true,true,false,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/agent_media_011/agent_media_011_agent.py,agent_media_011_agent,"[trend_research, topic_discovery, script_generation]",true,true,true,true,false,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/agent_media_012/agent_media_012_agent.py,agent_media_012_agent,"[trend_research, topic_discovery, script_generation]",true,true,true,true,false,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/agent_media_013/agent_media_013_agent.py,agent_media_013_agent,"[trend_research, topic_discovery, script_generation]",true,true,true,true,false,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/agent_media_014/agent_media_014_agent.py,agent_media_014_agent,"[trend_research, topic_discovery, script_generation]",true,true,true,true,false,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/agent_media_015/agent_media_015_agent.py,agent_media_015_agent,"[trend_research, topic_discovery, script_generation]",true,true,true,true,false,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/agent_media_016/agent_media_016_agent.py,agent_media_016_agent,"[trend_research, topic_discovery, script_generation]",true,true,true,true,false,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/agent_media_017/agent_media_017_agent.py,agent_media_017_agent,"[trend_research, topic_discovery, script_generation]",true,true,true,true,false,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/agent_media_018/agent_media_018_agent.py,agent_media_018_agent,"[trend_research, topic_discovery, script_generation]",true,true,true,true,false,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/agent_media_019/agent_media_019_agent.py,agent_media_019_agent,"[trend_research, topic_discovery, script_generation]",true,true,true,true,false,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/agent_media_020/agent_media_020_agent.py,agent_media_020_agent,"[trend_research, topic_discovery, script_generation]",true,true,true,true,false,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/agent_plugin_runtime_001/agent_plugin_runtime_001_agent.py,agent_plugin_runtime_001_agent,"[trend_research, topic_discovery, script_generation]",true,true,true,true,false,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/agent_plugin_runtime_002/agent_plugin_runtime_002_agent.py,agent_plugin_runtime_002_agent,"[trend_research, topic_discovery, script_generation]",true,true,true,true,false,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/agent_plugin_runtime_003/agent_plugin_runtime_003_agent.py,agent_plugin_runtime_003_agent,"[trend_research, topic_discovery, script_generation]",true,true,true,true,false,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/agent_plugin_runtime_004/agent_plugin_runtime_004_agent.py,agent_plugin_runtime_004_agent,"[trend_research, topic_discovery, script_generation]",true,true,true,true,false,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/agent_recovery_001/agent_recovery_001_agent.py,agent_recovery_001_agent,"[trend_research, topic_discovery, script_generation]",true,true,true,true,false,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/agent_recovery_002/agent_recovery_002_agent.py,agent_recovery_002_agent,"[trend_research, topic_discovery, script_generation]",true,true,true,true,false,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/agent_recovery_003/agent_recovery_003_agent.py,agent_recovery_003_agent,"[trend_research, topic_discovery, script_generation]",true,true,true,true,false,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/agent_recovery_004/agent_recovery_004_agent.py,agent_recovery_004_agent,"[trend_research, topic_discovery, script_generation]",true,true,true,true,false,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/agent_recovery_005/agent_recovery_005_agent.py,agent_recovery_005_agent,"[trend_research, topic_discovery, script_generation]",true,true,true,true,false,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/agent_recovery_006/agent_recovery_006_agent.py,agent_recovery_006_agent,"[trend_research, topic_discovery, script_generation]",true,true,true,true,false,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/agent_recovery_007/agent_recovery_007_agent.py,agent_recovery_007_agent,"[trend_research, topic_discovery, script_generation]",true,true,true,true,false,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/agent_recovery_008/agent_recovery_008_agent.py,agent_recovery_008_agent,"[trend_research, topic_discovery, script_generation]",true,true,true,true,false,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/agent_research_001/agent_research_001_agent.py,agent_research_001_agent,"[trend_research, topic_discovery, script_generation]",true,true,true,true,false,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/agent_research_002/agent_research_002_agent.py,agent_research_002_agent,"[trend_research, topic_discovery, script_generation]",true,true,true,true,false,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/agent_research_003/agent_research_003_agent.py,agent_research_003_agent,"[trend_research, topic_discovery, script_generation]",true,true,true,true,false,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/agent_research_004/agent_research_004_agent.py,agent_research_004_agent,"[trend_research, topic_discovery, script_generation]",true,true,true,true,false,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/agent_research_005/agent_research_005_agent.py,agent_research_005_agent,"[trend_research, topic_discovery, script_generation]",true,true,true,true,false,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/agent_research_006/agent_research_006_agent.py,agent_research_006_agent,"[trend_research, topic_discovery, script_generation]",true,true,true,true,false,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/agent_research_007/agent_research_007_agent.py,agent_research_007_agent,"[trend_research, topic_discovery, script_generation]",true,true,true,true,false,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/agent_research_008/agent_research_008_agent.py,agent_research_008_agent,"[trend_research, topic_discovery, script_generation]",true,true,true,true,false,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/agent_research_009/agent_research_009_agent.py,agent_research_009_agent,"[trend_research, topic_discovery, script_generation]",true,true,true,true,false,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/agent_research_010/agent_research_010_agent.py,agent_research_010_agent,"[trend_research, topic_discovery, script_generation]",true,true,true,true,false,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/agent_research_011/agent_research_011_agent.py,agent_research_011_agent,"[trend_research, topic_discovery, script_generation]",true,true,true,true,false,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/agent_research_012/agent_research_012_agent.py,agent_research_012_agent,"[trend_research, topic_discovery, script_generation]",true,true,true,true,false,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/agent_research_013/agent_research_013_agent.py,agent_research_013_agent,"[trend_research, topic_discovery, script_generation]",true,true,true,true,false,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/agent_research_014/agent_research_014_agent.py,agent_research_014_agent,"[trend_research, topic_discovery, script_generation]",true,true,true,true,false,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/agent_research_015/agent_research_015_agent.py,agent_research_015_agent,"[trend_research, topic_discovery, script_generation]",true,true,true,true,false,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/agent_research_016/agent_research_016_agent.py,agent_research_016_agent,"[trend_research, topic_discovery, script_generation]",true,true,true,true,false,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/agent_research_017/agent_research_017_agent.py,agent_research_017_agent,"[trend_research, topic_discovery, script_generation]",true,true,true,true,false,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/agent_research_018/agent_research_018_agent.py,agent_research_018_agent,"[trend_research, topic_discovery, script_generation]",true,true,true,true,false,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/agni/agni_agent.py,agni_agent,"[trend_research, topic_discovery, script_generation]",true,true,true,true,false,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/arjuna/arjuna_agent.py,arjuna_agent,"[trend_research, topic_discovery, script_generation]",true,true,true,true,false,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/aruna/aruna_agent.py,aruna_agent,"[trend_research, topic_discovery, script_generation]",true,true,true,true,false,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/brahma/brahma_agent.py,brahma_agent,"[trend_research, topic_discovery, script_generation]",true,true,true,true,false,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/chanakya/chanakya_agent.py,chanakya_agent,"[trend_research, topic_discovery, script_generation]",true,true,true,true,false,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/chandra/chandra_agent.py,chandra_agent,"[trend_research, topic_discovery, script_generation]",true,true,true,true,false,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/chitragupta/chitragupta_agent.py,chitragupta_agent,"[trend_research, topic_discovery, script_generation]",true,true,true,true,false,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/common/agent_class_matrix.py,agent_class_matrix,"[non_content_technical_task, general_support]",false,true,true,true,true,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/common/director_authority_profiles.py,director_authority_profiles,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/common/director_binding_matrix.py,director_binding_matrix,"[non_content_technical_task, general_support]",false,true,true,true,true,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/common/production_agent_base.py,production_agent_base,"[quality_gate, full_video_pipeline]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/common/sub_agent_matrix.py,sub_agent_matrix,"[non_content_technical_task, general_support]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/common/workflow_binding_contracts.py,workflow_binding_contracts,"[quality_gate, full_video_pipeline]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/common/workflow_sub_agent_base.py,workflow_sub_agent_base,"[quality_gate, full_video_pipeline]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/durga/durga_agent.py,durga_agent,"[trend_research, topic_discovery, script_generation]",true,true,true,true,false,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/ganesha/ganesha_agent.py,ganesha_agent,"[trend_research, topic_discovery, script_generation]",true,true,true,true,false,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/garuda/garuda_agent.py,garuda_agent,"[trend_research, topic_discovery, script_generation]",true,true,true,true,false,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/hanuman/hanuman_agent.py,hanuman_agent,"[trend_research, topic_discovery, script_generation]",true,true,true,true,false,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/indra/indra_agent.py,indra_agent,"[trend_research, topic_discovery, script_generation]",true,true,true,true,false,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/kama/kama_agent.py,kama_agent,"[trend_research, topic_discovery, script_generation]",true,true,true,true,false,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/krishna/krishna_agent.py,krishna_agent,"[trend_research, topic_discovery, script_generation]",true,true,true,true,false,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/kubera/kubera_agent.py,kubera_agent,"[trend_research, topic_discovery, script_generation]",true,true,true,true,false,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/narada/narada_agent.py,Narada_Data_Ingestion_Agent_v2,"[quality_gate, full_video_pipeline]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/nataraja/nataraja_agent.py,nataraja_agent,"[trend_research, topic_discovery, script_generation]",true,true,true,true,false,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/parashara/parashara_agent.py,parashara_agent,"[trend_research, topic_discovery, script_generation]",true,true,true,true,false,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/ravana/ravana_agent.py,ravana_agent,"[trend_research, topic_discovery, script_generation]",true,true,true,true,false,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/saraswati/saraswati_agent.py,saraswati_agent,"[trend_research, topic_discovery, script_generation]",true,true,true,true,false,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/shakti/shakti_agent.py,shakti_agent,"[trend_research, topic_discovery, script_generation]",true,true,true,true,false,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/shiva/shiva_agent.py,shiva_agent,"[trend_research, topic_discovery, script_generation]",true,true,true,true,false,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/tumburu/tumburu_agent.py,tumburu_agent,"[trend_research, topic_discovery, script_generation]",true,true,true,true,false,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/valmiki/valmiki_agent.py,valmiki_agent,"[trend_research, topic_discovery, script_generation]",true,true,true,true,false,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/varuna/varuna_agent.py,varuna_agent,"[trend_research, topic_discovery, script_generation]",true,true,true,true,false,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/vishnu/vishnu_agent.py,vishnu_agent,"[trend_research, topic_discovery, script_generation]",true,true,true,true,false,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/vishwakarma/vishwakarma_agent.py,vishwakarma_agent,"[trend_research, topic_discovery, script_generation]",true,true,true,true,false,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/vyasa/vyasa_agent.py,vyasa_agent,"[trend_research, topic_discovery, script_generation]",true,true,true,true,false,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/yama/yama_agent.py,yama_agent,"[trend_research, topic_discovery, script_generation]",true,true,true,true,false,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
agents/yudhishthira/yudhishthira_agent.py,yudhishthira_agent,"[trend_research, topic_discovery, script_generation]",true,true,true,true,false,true,true,true,true,FAKE_DEPTH,native agent implementation is thin/stub or generic base wrapper; production depth mostly appended metadata
